Date,TripID,Kolb2Wil,Wil2Cray,Cray2Rose,Rose2Swan,Swan2Col,Col2Alv
6/10/2014,573,105,119,39,66,77,76
6/10/2014,575,,,60,99,,
6/10/2014,577,,159,52,72,43,54
6/10/2014,58,,137,,,65,
6/10/2014,592,106,,,,,
6/10/2014,593,,97,,,,
6/10/2014,594,,169,,,,
6/10/2014,597,,141,43,81,65,
6/10/2014,601,,,,50,69,
6/10/2014,603,89,,,,,
6/10/2014,605,,,46,116,,
6/10/2014,607,,,,112,49,
6/10/2014,609,87,126,43,70,45,
6/10/2014,61,,,,65,,
6/10/2014,612,96,125,43,77,,
6/10/2014,617,,,,99,,
6/10/2014,618,,,,,,76
6/10/2014,62,199,97,48,68,58,89
6/10/2014,621,,,,104,54,58
6/10/2014,623,,155,55,,,
6/10/2014,636,,149,74,,,
6/10/2014,64,,113,,,,
6/10/2014,646,,,,,92,46
6/10/2014,647,,,,,,110
6/10/2014,653,,96,47,58,,
6/10/2014,657,,131,43,,,
6/10/2014,659,,130,44,77,,
6/10/2014,66,117,,,,,
6/10/2014,662,168,126,47,66,72,70
6/10/2014,666,,153,46,216,,
6/10/2014,667,108,,,,,
6/10/2014,668,,,,93,,
6/10/2014,680,,,,,39,
6/10/2014,682,,,,,69,
6/10/2014,686,,,,49,70,
6/10/2014,689,,,399,42,38,54
6/10/2014,691,,,44,76,,
6/10/2014,696,,158,56,76,,
6/10/2014,698,,,,81,,
6/10/2014,699,,92,,,,
6/10/2014,700,,,,107,,
6/10/2014,701,,,,77,,
6/10/2014,71,,,,,49,
6/10/2014,72,,,,,,58
6/10/2014,720,,,,,81,
6/10/2014,721,,,,111,65,
6/10/2014,725,127,94,47,62,57,100
6/10/2014,729,,,,,49,
6/10/2014,734,138,,,73,69,
6/10/2014,736,,,,,57,78
6/10/2014,74,92,,,,,
6/10/2014,740,,,,83,66,
6/10/2014,741,,,,552,,
6/10/2014,746,,91,101,74,,
6/10/2014,747,,,,197,,
6/10/2014,748,,,43,85,,
6/10/2014,751,,,588,,,
6/10/2014,766,,,,,,239
6/10/2014,773,,95,44,69,61,101
6/10/2014,774,,,,,49,
6/10/2014,783,,,,100,58,
6/10/2014,785,,,,,,96
6/10/2014,797,,95,35,70,76,
6/10/2014,798,,144,,,,
6/10/2014,8,,,,70,208,69
6/10/2014,804,,143,44,84,50,116
6/10/2014,805,103,,,,,
6/10/2014,810,,,370,62,,
6/10/2014,813,,157,,,,
6/10/2014,814,,,,,51,
6/10/2014,823,,,,120,,
6/10/2014,825,,164,53,578,,
6/10/2014,828,,,,100,,
6/10/2014,836,,,,247,,
6/10/2014,839,,,,57,77,55
6/10/2014,84,,185,,,,
6/10/2014,842,,,,73,,
6/10/2014,850,,,54,73,85,
6/10/2014,851,,129,51,66,,
6/10/2014,858,,,,230,,
6/10/2014,861,,,,75,55,
6/10/2014,869,,,,111,62,
6/10/2014,888,96,,,,,
6/10/2014,892,,,,,379,
6/10/2014,894,,,55,,,
6/10/2014,899,,,,78,,
6/10/2014,9,,99,44,50,49,86
6/10/2014,901,132,114,61,74,65,
6/10/2014,906,,,,74,,
6/10/2014,913,,138,,,,
6/10/2014,917,,114,47,85,,
6/10/2014,919,,,,,282,
6/10/2014,92,229,,,,,
6/10/2014,927,108,,,,,
6/10/2014,929,99,106,,,65,
6/10/2014,941,,154,44,119,,
6/10/2014,942,,,,,69,
6/10/2014,950,,111,63,62,46,
6/10/2014,952,,,47,89,,
6/10/2014,957,,98,82,85,53,112
6/10/2014,96,,135,60,75,,
6/10/2014,960,,132,,,,
6/10/2014,964,,,43,85,385,
6/10/2014,966,,,,,,122
6/10/2014,969,,,,82,,
6/10/2014,97,,90,108,112,,
6/10/2014,970,,,,,127,65
6/10/2014,972,,,,,,100
6/10/2014,974,,,,,,84
6/10/2014,979,,,,382,,
6/10/2014,981,,,,84,,
6/10/2014,983,,,,,74,49
6/10/2014,987,,,,147,,
6/10/2014,99,,165,46,81,58,65
6/10/2014,990,,,,101,61,
6/10/2014,993,,,,81,,
6/10/2014,995,,,53,,,
6/11/2014,1002,,,49,340,,
6/11/2014,1013,,425,,,,
6/11/2014,1015,,121,54,61,54,
6/11/2014,1017,,166,,,,
6/11/2014,102,,,,140,,
6/11/2014,1022,,,,76,,
6/11/2014,1029,,,,56,,
6/11/2014,1031,,,,102,66,
6/11/2014,1039,,,,,51,51
6/11/2014,1040,,,56,96,56,77
6/11/2014,1048,,,47,74,49,68
6/11/2014,1052,,,,110,,
6/11/2014,1055,,,,,,94
6/11/2014,1056,,,,62,63,63
6/11/2014,1057,90,,,,,
6/11/2014,1066,,145,103,84,,
6/11/2014,1075,,,,,79,
6/11/2014,1078,,173,115,125,69,
6/11/2014,1079,,,,,,109
6/11/2014,1080,,,,,58,67
6/11/2014,1084,101,254,,,,
6/11/2014,1086,185,,,,,
6/11/2014,1101,,,,,,86
6/11/2014,1103,,,,75,,
6/11/2014,1105,95,107,49,80,83,47
6/11/2014,1108,86,119,56,71,70,
6/11/2014,1110,93,149,103,106,62,
6/11/2014,1111,109,,,75,66,
6/11/2014,112,164,140,43,82,65,52
6/11/2014,1121,,,,72,54,
6/11/2014,1124,203,122,146,,,
6/11/2014,1125,,,,123,57,
6/11/2014,1127,,,,,61,
6/11/2014,1131,100,,,,,
6/11/2014,1137,,,45,84,54,
6/11/2014,1140,,,53,69,60,
6/11/2014,1143,,,,99,52,
6/11/2014,1151,,,53,67,58,
6/11/2014,1152,,,,111,,
6/11/2014,1154,,,,,,58
6/11/2014,1156,,,49,,,
6/11/2014,1157,,,,,101,70
6/11/2014,1160,,,59,95,,
6/11/2014,1162,98,166,,,,
6/11/2014,1164,,154,,,,
6/11/2014,1165,,128,,,,
6/11/2014,117,,,51,62,62,
6/11/2014,1171,,,,,54,
6/11/2014,1173,,,,98,57,
6/11/2014,1174,122,118,49,,,
6/11/2014,1175,,,53,76,,
6/11/2014,1179,,118,76,78,52,66
6/11/2014,1180,71,131,59,40,,
6/11/2014,119,,,47,64,57,44
6/11/2014,1201,,,49,87,,
6/11/2014,1202,,,,,,82
6/11/2014,1204,175,,,,,
6/11/2014,1206,,104,,,,
6/11/2014,1208,,378,,,,
6/11/2014,1216,98,129,401,74,,
6/11/2014,122,106,,,,,
6/11/2014,1224,,146,,,,
6/11/2014,1225,,174,44,70,,
6/11/2014,1228,,175,,,,
6/11/2014,1229,,,,109,57,
6/11/2014,1231,74,115,41,,,
6/11/2014,1234,,,,,80,
6/11/2014,1235,121,,,,,
6/11/2014,1239,82,130,52,95,,
6/11/2014,1243,,,74,,,
6/11/2014,1244,,,51,75,60,56
6/11/2014,1253,87,120,51,75,,
6/11/2014,1254,,,53,154,,
6/11/2014,1259,97,,,,,
6/11/2014,126,,,,,,94
6/11/2014,1260,,107,,,,
6/11/2014,1263,89,124,,,,
6/11/2014,1268,130,,,,,
6/11/2014,1269,,,51,101,,
6/11/2014,127,,,55,89,,
6/11/2014,1272,,,138,,,
6/11/2014,1277,,151,,,,
6/11/2014,1279,,,57,74,75,
6/11/2014,1282,,126,,,,
6/11/2014,1284,,,61,110,43,74
6/11/2014,1288,,200,52,75,56,
6/11/2014,129,,,,,86,
6/11/2014,1290,,,,100,78,
6/11/2014,1292,,149,49,80,,
6/11/2014,1298,,,48,102,,
6/11/2014,13,,138,,,,
6/11/2014,1310,82,138,45,74,,
6/11/2014,1315,,,40,90,74,
6/11/2014,1316,,118,,,,
6/11/2014,1320,,,,143,45,
6/11/2014,134,,88,60,151,71,
6/11/2014,1348,109,107,350,140,,
6/11/2014,1353,97,119,48,67,,
6/11/2014,1356,,,,67,55,
6/11/2014,1358,,,53,76,65,67
6/11/2014,136,97,111,48,68,,
6/11/2014,1360,,155,,,,
6/11/2014,1361,,139,,,,
6/11/2014,1363,,,,159,63,
6/11/2014,1373,,,,82,,
6/11/2014,1384,,,102,101,65,102
6/11/2014,1385,,,,75,,
6/11/2014,1389,172,,,,,
6/11/2014,1390,,,,,,137
6/11/2014,1394,,,275,144,,
6/11/2014,14,,104,52,46,45,77
6/11/2014,1400,,158,,,,
6/11/2014,1405,,,,86,63,
6/11/2014,1408,,,,,75,
6/11/2014,1409,,,49,97,59,
6/11/2014,1411,,,,95,45,
6/11/2014,1414,,,,82,60,81
6/11/2014,1415,,,,108,70,90
6/11/2014,1421,,,,,82,70
6/11/2014,1422,,,65,92,65,
6/11/2014,1425,,,,,63,
6/11/2014,1427,,,,,39,
6/11/2014,1430,,,60,87,,
6/11/2014,1431,95,135,67,,,
6/11/2014,1433,,,,87,,
6/11/2014,1437,,122,76,,,
6/11/2014,1440,,,,,72,
6/11/2014,1441,,,,,,172
6/11/2014,1442,,245,134,133,,
6/11/2014,1445,,,,274,63,
6/11/2014,1447,,,,,39,55
6/11/2014,1454,174,,,,,
6/11/2014,1458,,,141,,,
6/11/2014,1471,,,,565,,
6/11/2014,1472,,,,144,,
6/11/2014,149,115,193,51,,,
6/11/2014,1490,,,,138,,
6/11/2014,1498,,319,,,,
6/11/2014,1499,,,,123,50,105
6/11/2014,1500,,157,53,59,75,
6/11/2014,1505,,155,47,,,
6/11/2014,1506,,,,,58,
6/11/2014,1507,,,,,44,
6/11/2014,151,81,,,,,
6/11/2014,1516,,,55,62,51,
6/11/2014,1517,101,127,56,155,68,
6/11/2014,1520,,,,,,55
6/11/2014,1521,,126,,,50,
6/11/2014,1522,114,,,,,
6/11/2014,1524,,,,139,,
6/11/2014,1529,222,351,87,151,182,
6/11/2014,1530,,,49,70,,
6/11/2014,1532,,,52,,,71
6/11/2014,1534,,126,53,72,93,
6/11/2014,1547,,,,155,66,
6/11/2014,1553,102,126,57,,,
6/11/2014,1558,,,57,60,,
6/11/2014,1560,,,59,105,,
6/11/2014,1563,,,,78,,
6/11/2014,1576,,,,,,73
6/11/2014,158,179,131,52,82,49,99
6/11/2014,1580,,,,118,,
6/11/2014,1584,,,,55,51,82
6/11/2014,159,,,53,109,,
6/11/2014,1593,,,63,75,53,
6/11/2014,1597,,,,71,,
6/11/2014,160,,,,535,,
6/11/2014,1601,,,,,64,
6/11/2014,1604,,,48,108,,
6/11/2014,1609,,,,71,,
6/11/2014,1614,125,119,,,,
6/11/2014,1615,,,,55,57,
6/11/2014,1618,98,,,,,
6/11/2014,1619,,,,55,84,
6/11/2014,1627,,,151,,,
6/11/2014,1636,,130,,,,
6/11/2014,1637,,,,,46,
6/11/2014,1642,,,,79,50,
6/11/2014,1643,,,49,91,85,
6/11/2014,1645,,,52,78,,
6/11/2014,1650,,,,,46,
6/11/2014,1651,137,,,,,
6/11/2014,1655,,,,,68,
6/11/2014,166,,,,135,,
6/11/2014,1661,,142,,,,
6/11/2014,1662,,,,64,,
6/11/2014,1665,152,,,,,
6/11/2014,1667,,,,168,,
6/11/2014,1670,,,57,87,,
6/11/2014,1672,132,,,,,
6/11/2014,1674,,115,,,,
6/11/2014,1686,,115,,,,
6/11/2014,1699,,,,104,40,
6/11/2014,17,,,,,62,
6/11/2014,1712,,,,116,,
6/11/2014,1714,,,,136,,
6/11/2014,1718,,,596,,,
6/11/2014,172,,216,113,102,66,70
6/11/2014,1724,,,,66,,
6/11/2014,1725,,91,107,,,
6/11/2014,1730,101,,,,,
6/11/2014,1739,,,,75,61,
6/11/2014,174,,147,40,81,59,70
6/11/2014,1744,121,,,,,
6/11/2014,1747,,,,,46,
6/11/2014,1752,,157,,,,
6/11/2014,1758,,,,74,,
6/11/2014,1759,,,,70,,
6/11/2014,176,,,59,101,,
6/11/2014,1760,,,,,,98
6/11/2014,1762,,,48,89,,
6/11/2014,1763,110,,,,,
6/11/2014,1765,167,141,,,,
6/11/2014,1770,,,,,61,
6/11/2014,1773,,,92,109,,
6/11/2014,1781,,,,,91,
6/11/2014,1783,,,,90,,
6/11/2014,1784,94,,,,,
6/11/2014,1799,,,,,,144
6/11/2014,180,92,132,55,73,66,59
6/11/2014,1802,,,91,283,,
6/11/2014,1804,,,177,,,
6/11/2014,1807,,154,,,,
6/11/2014,181,,,,93,,
6/11/2014,1815,,,98,85,,
6/11/2014,1816,,,,63,,
6/11/2014,1818,,,,122,,
6/11/2014,1824,,,,72,,
6/11/2014,1830,,,,,94,
6/11/2014,1839,,139,,,79,
6/11/2014,1850,,,43,121,65,
6/11/2014,1853,,,,68,,
6/11/2014,186,89,131,,,,
6/11/2014,1862,,126,60,,,
6/11/2014,1871,,143,,,,
6/11/2014,1872,,,129,,,
6/11/2014,1874,,,,113,74,
6/11/2014,1880,184,,,,,
6/11/2014,1885,,,,484,59,
6/11/2014,1888,97,128,47,69,,
6/11/2014,1891,,,94,110,60,
6/11/2014,1897,,,,82,,
6/11/2014,1900,,,,,84,
6/11/2014,1917,,,,75,84,
6/11/2014,1919,,,,95,,
6/11/2014,1921,,,,113,75,
6/11/2014,1927,,,,,69,113
6/11/2014,1929,,,44,,,
6/11/2014,1930,,,,,86,
6/11/2014,1940,,,,59,,
6/11/2014,1942,,,534,99,49,75
6/11/2014,1943,,,,,47,
6/11/2014,1948,,147,,,377,
6/11/2014,1955,,,,199,,
6/11/2014,1969,,,,,49,
6/11/2014,1972,87,,,,,
6/11/2014,1980,,118,61,71,,
6/11/2014,1981,91,110,46,77,57,67
6/11/2014,1984,,,,,77,79
6/11/2014,1989,,141,53,55,79,66
6/11/2014,1990,,,52,108,52,74
6/11/2014,1993,,,,,50,
6/11/2014,1995,,173,,,,
6/11/2014,1999,,,123,,,
6/11/2014,200,95,146,,,,
6/11/2014,2003,,,,94,64,
6/11/2014,2006,,79,,,,
6/11/2014,2011,256,231,125,102,178,182
6/11/2014,2022,153,131,,,,
6/11/2014,2026,,,,,139,
6/11/2014,203,,88,53,50,,
6/11/2014,2031,,,56,84,37,
6/11/2014,2034,,172,,,54,
6/11/2014,2035,,154,56,154,66,
6/11/2014,2047,,,,187,,
6/11/2014,2057,,,,,127,
6/11/2014,2061,,,53,94,,
6/11/2014,2064,,,,105,,
6/11/2014,208,94,133,50,74,48,62
6/11/2014,2095,,,47,73,,
6/11/2014,2102,,120,59,,,
6/11/2014,2106,97,103,,,,
6/11/2014,2107,,,50,102,,
6/11/2014,2111,,,52,75,65,68
6/11/2014,2114,109,,,,,
6/11/2014,2123,,,83,82,69,64
6/11/2014,2127,113,118,57,62,,
6/11/2014,2128,,,,,55,66
6/11/2014,2129,,143,98,78,,
6/11/2014,2134,92,118,61,,,
6/11/2014,2137,,176,57,80,54,105
6/11/2014,2138,,,,,69,
6/11/2014,2139,,,,,,577
6/11/2014,2142,,216,,,,
6/11/2014,2143,,,53,74,68,
6/11/2014,2149,,174,51,78,95,
6/11/2014,2152,,134,61,74,,
6/11/2014,2159,,119,49,97,,
6/11/2014,216,,,,124,68,69
6/11/2014,2164,96,125,50,99,,
6/11/2014,2172,,,,64,65,
6/11/2014,2179,,127,,,,
6/11/2014,218,93,123,,,205,
6/11/2014,2184,,,,403,58,71
6/11/2014,219,,,,121,,
6/11/2014,2192,108,,,,,
6/11/2014,2193,403,221,47,85,,
6/11/2014,2194,178,,,,,
6/11/2014,2195,,115,56,82,,
6/11/2014,22,,,,74,,
6/11/2014,220,,,,52,,
6/11/2014,2204,175,124,55,,,
6/11/2014,2209,90,110,53,71,90,
6/11/2014,221,99,136,,,,
6/11/2014,2211,,,,,54,59
6/11/2014,2218,,,,,74,
6/11/2014,2219,,,70,113,57,
6/11/2014,2225,,,,,54,90
6/11/2014,2228,,,56,114,49,80
6/11/2014,2229,,106,54,62,71,70
6/11/2014,2235,,,,,,67
6/11/2014,2242,,,,,,128
6/11/2014,2245,,127,44,94,45,80
6/11/2014,2247,,,57,82,52,
6/11/2014,2248,,,,47,,
6/11/2014,2259,,,,,65,106
6/11/2014,2268,,139,44,78,58,117
6/11/2014,2270,170,137,50,59,55,82
6/11/2014,2272,134,92,52,62,,
6/11/2014,2279,,,,113,69,102
6/11/2014,2288,,,,,57,78
6/11/2014,2291,,,,,62,
6/11/2014,2293,,,,344,51,
6/11/2014,2295,,,,,40,62
6/11/2014,2297,94,,,,,
6/11/2014,230,,,,,45,68
6/11/2014,2308,,158,67,170,74,
6/11/2014,2313,,,,97,59,
6/11/2014,2314,,,,75,,
6/11/2014,2317,,,,,,74
6/11/2014,2319,,,103,99,,
6/11/2014,2324,,,,71,,
6/11/2014,2326,,,,,51,86
6/11/2014,2331,,,,,,56
6/11/2014,2336,,,,,,137
6/11/2014,234,,,65,101,72,
6/11/2014,2343,99,134,53,65,67,47
6/11/2014,2346,,,47,78,60,63
6/11/2014,2348,,,,,65,74
6/11/2014,2350,,,,85,59,63
6/11/2014,2354,,92,45,88,,
6/11/2014,2361,,,,55,59,
6/11/2014,2364,,,,73,,
6/11/2014,2367,,,,,62,
6/11/2014,2368,,,,,70,
6/11/2014,237,,,751,,,
6/11/2014,2374,,,,,,86
6/11/2014,238,,,,,54,79
6/11/2014,2388,,,,103,54,90
6/11/2014,2389,,,,95,69,
6/11/2014,2390,,,,,,97
6/11/2014,2391,,,,,,64
6/11/2014,2398,,,153,,,
6/11/2014,2399,,,,,189,136
6/11/2014,24,,154,,,,
6/11/2014,240,111,,,,,
6/11/2014,2400,,,,107,,
6/11/2014,2403,96,,,72,,
6/11/2014,2404,,,,68,,
6/11/2014,2405,,,48,99,,
6/11/2014,2415,91,95,68,50,56,89
6/11/2014,2416,,141,57,84,,
6/11/2014,2419,128,,,,,
6/11/2014,243,,,53,147,,
6/11/2014,2436,,,,86,,
6/11/2014,2439,,,,344,,
6/11/2014,2441,,,,,,86
6/11/2014,2447,181,,,,,
6/11/2014,2451,,,52,,,
6/11/2014,2452,,,,,55,
6/11/2014,2458,95,120,43,78,,
6/11/2014,2468,109,146,60,55,48,62
6/11/2014,2482,,,57,56,66,63
6/11/2014,2492,,,,326,58,
6/11/2014,2494,,,,,70,
6/11/2014,2496,,,,,66,
6/11/2014,2501,,,,134,50,
6/11/2014,2502,,,,94,,
6/11/2014,2509,,,,75,85,
6/11/2014,2510,,,,79,49,
6/11/2014,2511,,88,45,54,,
6/11/2014,2515,,164,,,,
6/11/2014,2518,,77,60,78,,
6/11/2014,2528,175,124,75,,,
6/11/2014,2529,,,,124,,
6/11/2014,2530,,,,99,53,
6/11/2014,2531,,111,45,74,71,58
6/11/2014,2533,,157,45,,,
6/11/2014,2534,93,,,,,
6/11/2014,2541,290,,,,,
6/11/2014,2545,,146,60,83,,
6/11/2014,2547,255,,,,,
6/11/2014,2548,137,,,,,
6/11/2014,255,,,,121,,
6/11/2014,2565,,,,105,55,
6/11/2014,2567,,,,95,46,56
6/11/2014,2574,80,112,62,74,,
6/11/2014,2579,137,,,,,
6/11/2014,2580,,,54,61,54,81
6/11/2014,2585,,,,109,,
6/11/2014,2594,,,,522,404,
6/11/2014,26,124,258,,,,
6/11/2014,2600,,,550,60,,
6/11/2014,2601,,,,,105,
6/11/2014,2604,,,,,65,
6/11/2014,2612,,,,,61,59
6/11/2014,262,,139,,,,
6/11/2014,2620,100,,,,,
6/11/2014,2621,102,,,,,
6/11/2014,2625,,,,,48,77
6/11/2014,2628,101,,,,,
6/11/2014,263,138,111,,,,
6/11/2014,2631,,,51,70,67,66
6/11/2014,2637,,,49,115,,
6/11/2014,264,,,,81,,
6/11/2014,2649,,,427,,,
6/11/2014,2651,,,,,78,
6/11/2014,2659,,168,,,,
6/11/2014,2666,,,,91,,
6/11/2014,2667,,,80,,,
6/11/2014,2669,,,154,,,
6/11/2014,2673,,,,,,63
6/11/2014,2677,,,51,525,,
6/11/2014,268,,,,,,137
6/11/2014,2683,90,111,,,,
6/11/2014,2684,,,,91,,
6/11/2014,2686,,,,112,,
6/11/2014,2693,,99,49,80,46,67
6/11/2014,2695,,,49,78,63,
6/11/2014,2699,83,104,52,74,50,86
6/11/2014,27,,161,,,,
6/11/2014,2707,,,,117,,
6/11/2014,2711,107,,,,,
6/11/2014,2715,,153,53,,,
6/11/2014,272,,,,95,50,83
6/11/2014,2721,,,,62,60,
6/11/2014,2724,,,48,63,,
6/11/2014,2726,,,,,,47
6/11/2014,2732,304,162,136,236,,
6/11/2014,2738,152,,,,,
6/11/2014,2739,,,,98,58,109
6/11/2014,2742,,,,,39,59
6/11/2014,2746,,,55,110,,
6/11/2014,2760,116,,,,,
6/11/2014,2763,,80,49,46,64,69
6/11/2014,2765,,,,,51,105
6/11/2014,2767,,135,60,364,,
6/11/2014,2769,,142,60,62,70,67
6/11/2014,2772,,,80,104,65,
6/11/2014,2778,,147,,,,
6/11/2014,2781,90,103,262,112,,
6/11/2014,2786,,,73,103,58,55
6/11/2014,2789,,,,,78,74
6/11/2014,279,99,119,67,55,51,78
6/11/2014,2793,,,,47,51,
6/11/2014,2795,87,95,45,73,83,47
6/11/2014,2797,,,,,61,110
6/11/2014,28,210,,,,,
6/11/2014,2800,,,48,68,49,60
6/11/2014,2801,97,,,,,
6/11/2014,2805,93,,,,,
6/11/2014,2807,,,53,70,51,
6/11/2014,2808,,,,,,86
6/11/2014,2817,,,,,,71
6/11/2014,282,,,,114,,
6/11/2014,2820,86,,,90,55,
6/11/2014,2826,,,,,140,82
6/11/2014,2834,,,,117,,
6/11/2014,2840,,126,,,,
6/11/2014,2842,,,,,,133
6/11/2014,2843,,,,,40,66
6/11/2014,2845,91,,,,,
6/11/2014,2846,,,47,86,,
6/11/2014,2847,,,,,,45
6/11/2014,2851,,123,49,79,50,86
6/11/2014,2856,,146,318,49,56,
6/11/2014,2860,,,,116,64,
6/11/2014,2862,,,113,98,68,
6/11/2014,2864,,,56,75,203,
6/11/2014,2866,,,287,124,,
6/11/2014,2869,,,52,,,
6/11/2014,2870,,,,,55,
6/11/2014,2872,,146,72,64,50,
6/11/2014,2875,,166,,,,
6/11/2014,288,,,,,,94
6/11/2014,2880,90,,,,,
6/11/2014,2881,81,112,55,72,53,79
6/11/2014,2882,,151,51,79,53,
6/11/2014,2883,,,240,97,51,90
6/11/2014,2890,74,154,338,101,56,
6/11/2014,2895,,145,,,,
6/11/2014,290,,,148,58,63,63
6/11/2014,2901,,,45,75,97,
6/11/2014,2902,,,55,70,55,74
6/11/2014,2904,,101,55,217,,
6/11/2014,2906,79,143,52,74,53,60
6/11/2014,291,98,,,,,
6/11/2014,2913,,,,,,110
6/11/2014,2914,419,123,,,,
6/11/2014,2935,,,52,,,
6/11/2014,2937,,251,,,,
6/11/2014,294,92,,,,,
6/11/2014,2940,124,138,60,64,49,99
6/11/2014,2941,,,,,48,46
6/11/2014,2943,168,126,53,77,56,
6/11/2014,2948,97,,,,,
6/11/2014,2953,,87,107,80,,
6/11/2014,2954,,,,,,78
6/11/2014,2957,,145,49,78,,
6/11/2014,2958,,,,,41,56
6/11/2014,2960,104,,,,,
6/11/2014,2964,,,60,99,53,79
6/11/2014,2965,,,47,106,,
6/11/2014,2970,107,124,40,73,47,
6/11/2014,2972,,,,98,56,85
6/11/2014,2974,,,,122,65,
6/11/2014,2978,,,57,81,,
6/11/2014,2985,,,,117,,
6/11/2014,2988,91,,,,,
6/11/2014,2991,113,,,,,
6/11/2014,2995,,92,52,61,,
6/11/2014,2997,,,,155,,
6/11/2014,2999,,,,67,,
6/11/2014,3,,,,52,,
6/11/2014,30,194,,,,,
6/11/2014,3007,,,,,62,90
6/11/2014,3013,,,,67,96,
6/11/2014,3015,198,207,96,170,90,140
6/11/2014,3021,,195,450,107,77,56
6/11/2014,3024,,,,,67,70
6/11/2014,3026,,123,52,121,,
6/11/2014,3027,94,126,,,,
6/11/2014,3028,,,,139,,
6/11/2014,3029,,,,,193,
6/11/2014,3030,,,,,,67
6/11/2014,3032,,,,72,,
6/11/2014,3034,,,,59,,
6/11/2014,3038,,,,,40,66
6/11/2014,3043,,126,,,,
6/11/2014,3045,,,52,,,
6/11/2014,3050,,145,,,,
6/11/2014,3059,,184,91,113,,
6/11/2014,3068,,,,113,,
6/11/2014,3071,,,53,93,75,
6/11/2014,308,,,,,49,48
6/11/2014,3085,82,,,,71,
6/11/2014,3091,,,,117,,
6/11/2014,3092,,,,106,,
6/11/2014,3094,,,,67,,
6/11/2014,31,,120,55,151,70,67
6/11/2014,3108,,,48,,,
6/11/2014,3109,,,,,66,
6/11/2014,311,83,,,,,
6/11/2014,3112,,103,,,,
6/11/2014,3117,,,,78,48,
6/11/2014,3119,,,,58,48,
6/11/2014,3120,,,,,54,
6/11/2014,3122,,,55,86,,
6/11/2014,3123,,,,,,78
6/11/2014,3128,,,,120,63,
6/11/2014,3138,,,,94,,
6/11/2014,3139,,,,77,,
6/11/2014,3141,,,,85,,
6/11/2014,3147,,,,70,,
6/11/2014,3156,,,,132,,
6/11/2014,3158,,,,121,,
6/11/2014,3165,,,,105,,
6/11/2014,3168,,,,,93,
6/11/2014,3171,,,437,,,
6/11/2014,3189,,,,,58,
6/11/2014,3196,,,,87,73,
6/11/2014,3197,,,,,58,
6/11/2014,3199,,,,,73,
6/11/2014,3210,,,,109,,
6/11/2014,3214,115,135,48,77,,
6/11/2014,3217,,,48,86,53,
6/11/2014,322,,154,,,,
6/11/2014,3224,,,,,,71
6/11/2014,3228,,,,110,49,
6/11/2014,3229,,,203,,,
6/11/2014,323,,131,52,82,47,74
6/11/2014,3234,,,,59,,
6/11/2014,3240,,,,86,,
6/11/2014,3242,90,,,,,
6/11/2014,3243,,,,91,,
6/11/2014,3247,,,,86,,
6/11/2014,3249,,,387,,,
6/11/2014,3256,,,,105,,
6/11/2014,3258,,,,83,,
6/11/2014,3278,,154,,,,
6/11/2014,3280,,,,86,,
6/11/2014,3281,,,,110,62,82
6/11/2014,3282,,88,,,,
6/11/2014,3284,,,,,,345
6/11/2014,3289,,,53,,,
6/11/2014,329,109,,,,,
6/11/2014,3292,,,,,70,
6/11/2014,3297,,,,,65,
6/11/2014,330,,107,53,68,,
6/11/2014,3302,,,59,,,
6/11/2014,3303,,,,93,47,136
6/11/2014,3305,,,53,69,,
6/11/2014,3306,,,,,108,
6/11/2014,3309,,,69,77,,
6/11/2014,3312,,,,,45,
6/11/2014,3317,548,,,,,
6/11/2014,3318,108,,,,,
6/11/2014,3321,,,50,,,
6/11/2014,3327,,,,62,,
6/11/2014,3339,,,,109,,
6/11/2014,3342,,147,47,,,
6/11/2014,3345,,,,,62,
6/11/2014,3348,,,,,119,
6/11/2014,3349,,,,95,,
6/11/2014,3350,,,368,86,61,
6/11/2014,3357,,,55,86,,
6/11/2014,3359,,,,,71,
6/11/2014,3365,,,,68,,
6/11/2014,337,,,,114,60,
6/11/2014,3373,,,,76,,
6/11/2014,3387,,102,81,77,60,
6/11/2014,3390,94,,,,52,70
6/11/2014,3391,,,,213,,
6/11/2014,3395,104,,,,,
6/11/2014,3399,,,,67,,
6/11/2014,341,,,,99,,
6/11/2014,3416,,,56,,,
6/11/2014,3418,,97,,,,
6/11/2014,3426,,,63,,,
6/11/2014,3430,,111,45,54,60,69
6/11/2014,3438,73,,,,,
6/11/2014,344,,,,92,63,
6/11/2014,3448,,,53,,,
6/11/2014,345,,,,104,,
6/11/2014,3452,,143,44,112,,
6/11/2014,3471,,136,59,77,59,66
6/11/2014,3473,102,126,57,70,,
6/11/2014,3476,,,,70,,
6/11/2014,348,,,,,60,
6/11/2014,3485,,197,,,45,72
6/11/2014,3488,,,,,60,111
6/11/2014,3494,,,48,,,
6/11/2014,3497,122,,,,,
6/11/2014,35,,,61,60,73,109
6/11/2014,3512,,,391,,,
6/11/2014,3513,82,,,,,
6/11/2014,3514,,,49,79,66,59
6/11/2014,3517,,,,138,,
6/11/2014,3521,,,,66,,
6/11/2014,3522,99,128,51,70,54,
6/11/2014,3526,,141,,,,
6/11/2014,3533,,224,140,,,75
6/11/2014,3534,,,,149,,
6/11/2014,3536,,,,184,,
6/11/2014,3549,,,,86,,
6/11/2014,3550,,,,,66,86
