Date,TripID,Camp2Mnt,Mnt2Park,Park2Euclid
5/13/2015,1798,,41,
5/13/2015,18,,,164
5/13/2015,1823,,33,149
5/13/2015,1833,,,156
5/13/2015,1834,59,126,218
5/13/2015,1848,,83,
5/13/2015,1851,,,411
5/13/2015,1853,,353,
5/13/2015,1858,,191,419
5/13/2015,1860,,98,
5/13/2015,1862,180,186,149
5/13/2015,1863,,36,
5/13/2015,1866,,,253
5/13/2015,1889,,24,
5/13/2015,1891,,260,238
5/13/2015,1914,75,40,207
5/13/2015,1918,,94,164
5/13/2015,1928,89,33,
5/13/2015,1935,,75,218
5/13/2015,1937,,40,230
5/13/2015,1941,,129,187
5/13/2015,1962,,,264
5/13/2015,1970,,26,195
5/13/2015,198,133,28,226
5/13/2015,2001,,102,
5/13/2015,2002,,,29
5/13/2015,2004,,37,249
5/13/2015,2005,,98,
5/13/2015,2008,,129,311
5/13/2015,2010,,67,145
5/13/2015,2019,84,101,222
5/13/2015,2031,,,140
5/13/2015,2047,,141,
5/13/2015,2048,140,91,141
5/13/2015,2063,,,32
5/13/2015,2066,63,37,202
5/13/2015,2079,,56,214
5/13/2015,208,,,183
5/13/2015,2088,,156,
5/13/2015,2094,,74,219
5/13/2015,210,,,160
5/13/2015,2102,103,93,142
5/13/2015,2116,,140,218
5/13/2015,2118,,511,137
5/13/2015,2119,,122,222
5/13/2015,2139,,75,210
5/13/2015,2147,128,25,
5/13/2015,2148,,,187
5/13/2015,2151,,,249
5/13/2015,2171,,,37
5/13/2015,2180,,,187
5/13/2015,2183,163,,273
5/13/2015,2188,55,133,211
5/13/2015,2204,,110,
5/13/2015,2205,,,52
5/13/2015,2206,,152,203
5/13/2015,2215,,,79
5/13/2015,2216,,79,160
5/13/2015,2226,124,,
5/13/2015,2235,103,,
5/13/2015,2242,,,29
5/13/2015,2248,,,29
5/13/2015,2270,,79,141
5/13/2015,2272,,148,222
5/13/2015,2274,68,17,203
5/13/2015,2277,,206,226
5/13/2015,228,106,78,
5/13/2015,2290,,,17
5/13/2015,230,191,47,234
5/13/2015,2302,,164,260
5/13/2015,2307,,121,149
5/13/2015,2313,,,219
5/13/2015,2330,114,140,149
5/13/2015,2341,84,,
5/13/2015,2354,,52,
5/13/2015,2356,,,222
5/13/2015,2362,,75,
5/13/2015,2370,97,377,
5/13/2015,2377,,,415
5/13/2015,2384,,,149
5/13/2015,2385,,37,222
5/13/2015,2386,,202,218
5/13/2015,2387,,48,214
5/13/2015,2389,59,,
5/13/2015,2390,,,49
5/13/2015,2393,148,28,219
5/13/2015,2403,,36,179
5/13/2015,2405,148,102,195
5/13/2015,2412,116,,
5/13/2015,2430,137,245,287
5/13/2015,2449,86,,
5/13/2015,2452,,,338
5/13/2015,2457,,,156
5/13/2015,2459,,110,195
5/13/2015,2474,,52,203
5/13/2015,2482,93,53,195
5/13/2015,2483,,125,191
5/13/2015,2484,,,153
5/13/2015,2504,98,17,253
5/13/2015,2508,,87,152
5/13/2015,2526,,314,242
5/13/2015,254,,,25
5/13/2015,2550,,175,
5/13/2015,2554,,,230
5/13/2015,256,101,52,145
5/13/2015,2561,,203,230
5/13/2015,2562,,83,
5/13/2015,2571,82,299,
5/13/2015,2575,,,60
5/13/2015,2576,,59,
5/13/2015,2586,,,29
5/13/2015,2587,,,202
5/13/2015,2601,,256,
5/13/2015,2605,130,202,299
5/13/2015,2606,,156,
5/13/2015,2615,,,29
5/13/2015,2629,,51,
5/13/2015,2630,,20,192
5/13/2015,2635,,91,172
5/13/2015,2640,81,87,149
5/13/2015,2644,,133,156
5/13/2015,2647,,,230
5/13/2015,2652,,,222
5/13/2015,2655,,74,
5/13/2015,266,,79,145
5/13/2015,2662,59,25,
5/13/2015,2666,141,71,
5/13/2015,2669,,106,148
5/13/2015,267,71,117,226
5/13/2015,2674,,,415
5/13/2015,2676,,90,249
5/13/2015,2693,,,218
5/13/2015,2702,128,26,
5/13/2015,2712,,,211
5/13/2015,2716,,171,
5/13/2015,2722,,203,
5/13/2015,2725,,,249
5/13/2015,2757,113,40,
5/13/2015,2762,,67,149
5/13/2015,2764,111,,
5/13/2015,2766,,,226
5/13/2015,2787,63,118,149
5/13/2015,2789,,83,
5/13/2015,2792,,152,218
5/13/2015,2798,,,33
5/13/2015,280,,110,511
5/13/2015,2801,,33,152
5/13/2015,2804,,22,137
5/13/2015,2809,,125,214
5/13/2015,2813,,24,
5/13/2015,2817,,67,
5/13/2015,2819,,59,
5/13/2015,2836,,425,
5/13/2015,2844,,87,338
5/13/2015,2850,,56,
5/13/2015,2858,,67,261
5/13/2015,2864,,67,
5/13/2015,2866,168,295,226
5/13/2015,2868,,33,160
5/13/2015,2869,,16,
5/13/2015,2874,,103,
5/13/2015,2879,,132,238
5/13/2015,2882,106,67,
5/13/2015,2888,,29,214
5/13/2015,2891,59,,
5/13/2015,2895,,64,
5/13/2015,2909,,,160
5/13/2015,2914,105,72,141
5/13/2015,2939,,33,
5/13/2015,2944,,49,
5/13/2015,2945,,32,
5/13/2015,2946,72,63,
5/13/2015,2955,99,63,
5/13/2015,2962,,45,210
5/13/2015,2975,,,230
5/13/2015,2977,,133,
5/13/2015,2979,,159,238
5/13/2015,2991,,32,
5/13/2015,3003,,64,
5/13/2015,3017,57,24,
5/13/2015,3023,,83,
5/13/2015,305,134,44,141
5/13/2015,3050,,,169
5/13/2015,3052,,70,149
5/13/2015,3054,,156,
5/13/2015,3062,,290,230
5/13/2015,3083,,,157
5/13/2015,3092,186,76,218
5/13/2015,3093,109,41,148
5/13/2015,3094,134,97,203
5/13/2015,311,314,,
5/13/2015,3111,94,105,234
5/13/2015,3112,117,222,388
5/13/2015,3113,95,175,222
5/13/2015,312,322,63,207
5/13/2015,3123,160,306,222
5/13/2015,3128,114,,
5/13/2015,3135,102,52,218
5/13/2015,3136,144,67,203
5/13/2015,3137,,,60
5/13/2015,3153,,160,145
5/13/2015,3168,,79,
5/13/2015,3172,,,76
5/13/2015,3184,,279,
5/13/2015,3192,,,264
5/13/2015,32,,,291
5/13/2015,320,102,56,222
5/13/2015,3202,,,29
5/13/2015,3203,,,326
5/13/2015,3214,,33,214
5/13/2015,3217,80,,
5/13/2015,3220,70,80,
5/13/2015,3225,,,141
5/13/2015,3227,,233,245
5/13/2015,323,,63,141
5/13/2015,324,74,,
5/13/2015,3248,,86,
5/13/2015,325,144,,
5/13/2015,3250,,187,222
5/13/2015,3253,,72,
5/13/2015,3254,,,295
5/13/2015,3256,,29,211
5/13/2015,3257,,,218
5/13/2015,3265,,,215
5/13/2015,3268,,,230
5/13/2015,3269,,,152
5/13/2015,3293,,,17
5/13/2015,3294,,,222
5/13/2015,3315,62,60,
5/13/2015,3330,129,33,
5/13/2015,3355,164,109,
5/13/2015,3359,97,87,176
5/13/2015,3361,280,129,261
5/13/2015,3363,143,33,214
5/13/2015,3377,101,33,210
5/13/2015,3381,,406,
5/13/2015,3383,,,152
5/13/2015,3385,,,17
5/13/2015,3387,117,,
5/13/2015,3388,,,21
5/13/2015,3395,136,52,145
5/13/2015,3401,,171,222
5/13/2015,3431,,,141
5/13/2015,3449,99,40,145
5/13/2015,3456,,,110
5/13/2015,3458,,,33
5/13/2015,349,95,164,222
5/13/2015,3496,,25,187
5/13/2015,3503,149,148,210
5/13/2015,3504,59,125,226
5/13/2015,3507,66,21,145
5/13/2015,3551,,202,300
5/13/2015,3555,105,,
5/13/2015,3562,,31,
5/13/2015,3567,,82,141
5/13/2015,357,71,,
5/13/2015,3577,,,48
5/13/2015,3591,,129,226
5/13/2015,3601,67,83,253
5/13/2015,3607,133,79,
5/13/2015,3608,,,179
5/13/2015,3615,106,44,226
5/13/2015,3625,,32,137
5/13/2015,3629,,29,172
5/13/2015,3633,,25,
5/13/2015,3636,,136,211
5/13/2015,3643,,202,226
5/13/2015,3663,,,57
5/13/2015,3668,,94,153
5/13/2015,3677,,,334
5/13/2015,3683,110,29,152
5/13/2015,3693,109,45,
5/13/2015,3704,191,206,229
5/13/2015,3710,,299,
5/13/2015,3717,,,41
5/13/2015,3737,70,53,140
5/13/2015,3741,,105,222
5/13/2015,375,,291,214
5/13/2015,3751,57,78,226
5/13/2015,3755,,24,
5/13/2015,3764,,210,149
5/13/2015,3765,,,164
5/13/2015,3767,,,230
5/13/2015,3774,,,400
5/13/2015,3784,102,163,219
5/13/2015,3787,102,,
5/13/2015,3790,54,111,141
5/13/2015,3793,97,,
5/13/2015,3805,484,,
5/13/2015,3806,,,253
5/13/2015,3820,,110,72
5/13/2015,3844,,144,
5/13/2015,3853,,37,210
5/13/2015,3883,,,153
5/13/2015,389,167,,
5/13/2015,3890,117,117,
5/13/2015,3921,52,109,142
5/13/2015,3925,,,203
5/13/2015,3952,109,64,
5/13/2015,3958,176,194,230
5/13/2015,3965,,21,
5/13/2015,3966,,37,210
5/13/2015,3974,,,257
5/13/2015,3982,,56,218
5/13/2015,3991,152,98,145
5/13/2015,3995,114,,
5/13/2015,3998,,17,195
5/13/2015,4003,,210,222
5/13/2015,4010,,,191
5/13/2015,4013,132,22,148
5/13/2015,402,159,29,253
5/13/2015,4020,,60,160
5/13/2015,4021,,45,
5/13/2015,4032,357,67,
5/13/2015,4037,,25,
5/13/2015,4040,,,145
5/13/2015,4059,,102,172
5/13/2015,4065,,,33
5/13/2015,4093,59,36,
5/13/2015,4096,,33,
5/13/2015,4097,,,268
5/13/2015,4099,82,22,152
5/13/2015,4115,,,253
5/13/2015,4116,,,218
5/13/2015,4117,,,168
5/13/2015,4132,,,218
5/13/2015,4134,,44,
5/13/2015,4136,117,45,171
5/13/2015,4149,,218,
5/13/2015,4159,,40,149
5/13/2015,4160,,,41
5/13/2015,4163,,,79
5/13/2015,4182,,49,195
5/13/2015,4184,87,74,
5/13/2015,4185,131,,
5/13/2015,4195,,24,149
5/13/2015,4201,,90,
5/13/2015,4203,,168,229
5/13/2015,4205,,36,145
5/13/2015,4208,290,64,214
5/13/2015,4213,45,59,203
5/13/2015,4219,90,25,202
5/13/2015,4220,,,22
5/13/2015,4221,184,,
5/13/2015,4223,,71,
5/13/2015,4229,,41,
5/13/2015,423,,71,
5/13/2015,4237,,,149
5/13/2015,4250,,,180
5/13/2015,4251,,,37
5/13/2015,4263,,28,137
5/13/2015,4282,113,152,219
5/13/2015,4294,,47,214
5/13/2015,4301,,,33
5/13/2015,4303,,,230
5/13/2015,4306,86,,
5/13/2015,4309,,,203
5/13/2015,4312,94,122,226
5/13/2015,4315,,68,222
5/13/2015,4319,,,56
5/13/2015,4323,,109,230
5/13/2015,4325,,,299
5/13/2015,4333,198,106,218
5/13/2015,4337,,171,
5/13/2015,4349,164,75,145
5/13/2015,4350,,114,218
5/13/2015,4358,,,37
5/13/2015,436,,,315
5/13/2015,4383,,,126
5/13/2015,4385,,357,
5/13/2015,4401,183,125,
5/13/2015,4402,78,75,145
5/13/2015,4405,,37,
5/13/2015,4406,,40,
5/13/2015,4407,68,39,149
5/13/2015,4438,68,32,214
5/13/2015,4442,145,120,223
5/13/2015,445,,,80
5/13/2015,4458,60,36,218
5/13/2015,4471,,,56
5/13/2015,4472,114,133,
5/13/2015,4487,,25,
5/13/2015,4495,98,40,157
5/13/2015,4508,,,22
5/13/2015,4522,,41,210
5/13/2015,4524,,33,148
5/13/2015,453,,29,
5/13/2015,4533,69,35,
5/13/2015,4536,,,145
5/13/2015,4539,,78,153
5/13/2015,454,,68,226
5/13/2015,4543,202,95,222
5/13/2015,4544,,83,141
5/13/2015,4548,,48,241
5/13/2015,4562,99,,
5/13/2015,4568,198,191,214
5/13/2015,4572,,55,145
5/13/2015,4578,,,17
5/13/2015,4579,,90,234
5/13/2015,459,,,56
5/13/2015,4600,203,275,218
5/13/2015,4603,,48,
5/13/2015,4604,,,149
5/13/2015,4617,,,76
5/13/2015,4650,,106,218
5/13/2015,4667,98,,
5/13/2015,467,,260,230
5/13/2015,4670,,82,142
5/13/2015,4671,152,,
5/13/2015,4676,183,141,230
5/13/2015,468,,,199
5/13/2015,4700,,86,141
5/13/2015,4701,,,192
5/13/2015,4709,,58,145
5/13/2015,4729,,22,156
5/13/2015,473,,82,
5/13/2015,4731,,117,
5/13/2015,4739,,225,226
5/13/2015,4741,,,195
5/13/2015,4747,98,75,195
5/13/2015,4750,,129,149
5/13/2015,4763,,279,215
5/13/2015,4766,,175,215
5/13/2015,4772,,163,226
5/13/2015,478,,32,207
5/13/2015,4790,121,299,210
5/13/2015,4792,113,17,153
5/13/2015,4796,,198,
5/13/2015,4806,,64,140
5/13/2015,4809,,,18
5/13/2015,4810,,,149
5/13/2015,4815,91,,
5/13/2015,4822,,40,
5/13/2015,4825,155,25,230
5/13/2015,4830,,29,237
5/13/2015,4831,,164,160
5/13/2015,4837,,49,152
5/13/2015,4839,,,18
5/13/2015,484,,40,141
5/13/2015,4851,,48,153
5/13/2015,4866,55,60,
5/13/2015,4904,93,,
5/13/2015,4905,,,29
5/13/2015,4914,,191,226
5/13/2015,4915,,,148
5/13/2015,4917,91,,
5/13/2015,4918,,21,199
5/13/2015,4931,211,186,
5/13/2015,4942,,52,253
5/13/2015,4944,,137,148
5/13/2015,4948,,95,214
5/13/2015,4965,,33,
5/13/2015,4968,123,31,142
5/13/2015,4977,,45,
5/13/2015,4983,71,,
5/13/2015,4985,,48,145
5/13/2015,5,,48,141
5/13/2015,50,,,18
5/13/2015,5013,70,114,242
5/13/2015,5029,,213,211
5/13/2015,5033,,,25
5/13/2015,5037,125,102,191
5/13/2015,5042,140,60,156
5/13/2015,5048,138,113,156
5/13/2015,5049,,,164
5/13/2015,5054,,,29
5/13/2015,5065,83,,
5/13/2015,5066,,32,
5/13/2015,507,,32,
5/13/2015,5076,,,67
5/13/2015,5077,140,72,137
5/13/2015,5090,,32,180
5/13/2015,5100,253,113,211
5/13/2015,5116,,163,153
5/13/2015,5118,,113,234
5/13/2015,5126,,48,215
5/13/2015,5133,,118,260
5/13/2015,5144,45,275,
5/13/2015,5166,,95,210
5/13/2015,5171,105,91,145
5/13/2015,5187,,191,145
5/13/2015,5188,56,90,215
5/13/2015,5191,,256,149
5/13/2015,5196,140,95,218
5/13/2015,5198,,82,145
5/13/2015,5201,,98,230
5/13/2015,5217,102,98,222
5/13/2015,5218,,,33
5/13/2015,5219,,110,237
5/13/2015,5221,117,117,226
5/13/2015,5224,144,130,229
5/13/2015,5226,,,176
5/13/2015,5231,213,95,218
5/13/2015,5242,,,331
5/13/2015,5245,,29,
5/13/2015,5247,,,160
5/13/2015,5265,,,234
5/13/2015,5267,60,,
5/13/2015,5273,,,164
5/13/2015,5279,144,,
5/13/2015,5291,172,101,157
5/13/2015,5292,,,68
5/13/2015,5293,90,,
5/13/2015,5299,,368,623
5/13/2015,53,105,130,237
5/13/2015,5301,,,29
5/13/2015,5304,,,214
5/13/2015,5308,,,261
5/13/2015,5312,,33,
5/13/2015,5315,,75,141
5/13/2015,5319,,25,
5/13/2015,5325,124,29,153
5/13/2015,5326,,,29
5/13/2015,5327,,,179
5/13/2015,5354,,225,
5/13/2015,5361,71,,
5/13/2015,5379,82,,
5/13/2015,5380,,,226
5/13/2015,5382,74,22,156
5/13/2015,5383,,,91
5/13/2015,5390,,144,
5/13/2015,5401,,,156
5/13/2015,541,,94,
5/13/2015,5417,,,160
5/13/2015,5428,,59,
5/13/2015,5441,,152,
5/13/2015,5445,,,145
5/13/2015,5452,,91,
5/13/2015,5469,,164,
5/13/2015,5475,,64,
5/13/2015,5479,,,141
5/13/2015,5493,,,141
5/13/2015,5497,,63,
5/13/2015,5498,,28,160
5/13/2015,5507,,95,148
5/13/2015,5511,,41,
5/13/2015,5534,,29,
5/13/2015,5545,390,33,
5/13/2015,5548,,,141
5/13/2015,5555,,140,
5/13/2015,556,,33,145
5/13/2015,5563,,480,
5/13/2015,5567,,21,
5/13/2015,558,,,80
5/13/2015,5580,88,36,
5/13/2015,5582,,44,157
5/13/2015,5588,,,90
5/13/2015,5590,,90,
5/13/2015,5593,,63,253
5/13/2015,5596,,67,
5/13/2015,5598,,97,192
5/13/2015,56,,,83
5/13/2015,5610,,29,226
5/13/2015,5613,,,524
5/13/2015,5615,,56,
5/13/2015,5621,,,218
5/13/2015,5625,,,226
5/13/2015,5635,,,168
5/13/2015,5640,,110,
5/13/2015,5645,,26,171
5/13/2015,5656,,24,
5/13/2015,5657,,90,
5/13/2015,5666,,94,
5/13/2015,5671,,129,172
5/13/2015,5673,,45,229
5/13/2015,5695,,64,
5/13/2015,5696,,,230
5/13/2015,5702,,103,214
5/13/2015,5706,164,,
5/13/2015,572,,25,211
5/13/2015,5721,,43,
5/13/2015,5726,,,203
5/13/2015,5751,,56,
5/13/2015,5755,,187,168
5/13/2015,5761,,198,218
5/13/2015,5771,,51,196
5/13/2015,5773,,47,
5/13/2015,5774,226,144,
5/13/2015,5799,187,167,
5/13/2015,580,,156,
5/13/2015,581,,48,
5/13/2015,5817,,26,206
5/13/2015,5825,,110,229
5/13/2015,5836,,202,237
5/13/2015,5851,160,195,133
5/13/2015,5859,,240,211
5/13/2015,5867,,,218
5/13/2015,5876,,,21
5/13/2015,5877,48,98,222
5/13/2015,5889,,,141
5/13/2015,589,,40,203
5/13/2015,5890,,55,230
5/13/2015,5894,,125,
5/13/2015,5910,86,33,
5/13/2015,5913,,94,153
5/13/2015,5914,,87,203
5/13/2015,5921,109,75,
5/13/2015,5925,,,164
5/13/2015,5926,,,25
5/13/2015,5927,,,392
5/13/2015,5929,,59,
5/13/2015,593,,90,
5/13/2015,5944,,,303
5/13/2015,5955,,,29
5/13/2015,5956,,44,156
5/13/2015,5961,,133,218
5/13/2015,5967,,74,141
5/13/2015,5976,,28,
5/13/2015,5977,,628,
5/13/2015,5985,,60,295
5/13/2015,5990,,,137
5/13/2015,6004,,49,226
5/13/2015,6031,,94,
5/13/2015,604,,53,
5/13/2015,6040,,47,141
5/13/2015,6050,,248,
5/13/2015,6056,106,44,149
5/13/2015,6061,321,,
5/13/2015,6062,,225,
5/13/2015,6070,,113,145
5/13/2015,6072,,,152
5/13/2015,6082,,40,
5/13/2015,6106,70,118,222
5/13/2015,611,,86,230
5/13/2015,6121,71,102,226
5/13/2015,6136,136,25,
5/13/2015,614,59,230,229
5/13/2015,6140,,21,153
5/13/2015,6158,47,,
5/13/2015,6162,,33,
5/13/2015,6166,,,40
5/13/2015,6176,84,364,
5/13/2015,6177,106,,
5/13/2015,6179,,98,226
5/13/2015,6180,109,29,137
5/13/2015,6183,,,230
5/13/2015,6200,,221,222
5/13/2015,6210,172,132,
5/13/2015,6213,,,22
5/13/2015,6218,52,36,211
5/13/2015,6223,125,164,226
5/13/2015,6229,106,59,
5/13/2015,6235,,,41
5/13/2015,624,,32,
5/13/2015,6258,,,41
5/13/2015,6261,,,40
5/13/2015,6269,,,330
5/13/2015,6277,,302,
5/13/2015,6285,,,25
5/13/2015,6286,272,121,
5/13/2015,6287,,52,141
5/13/2015,6334,,309,
5/13/2015,6354,,33,153
5/13/2015,636,,133,214
5/13/2015,6362,,,180
5/13/2015,6364,,186,
5/13/2015,6387,56,,
5/13/2015,6391,,28,
5/13/2015,6395,129,234,141
5/13/2015,6399,,,230
5/13/2015,6405,,229,226
5/13/2015,6420,,,75
5/13/2015,6421,,59,153
5/13/2015,666,,407,311
5/13/2015,674,,132,246
5/13/2015,679,,195,257
5/13/2015,684,,97,
5/13/2015,697,,29,
5/13/2015,70,,,64
5/13/2015,709,,,152
5/13/2015,71,54,,
5/13/2015,716,61,28,519
5/13/2015,728,,,107
5/13/2015,741,,51,
5/13/2015,749,,21,242
5/13/2015,751,98,,
5/13/2015,773,,40,141
5/13/2015,786,,37,218
5/13/2015,806,427,,
5/13/2015,832,,28,141
5/13/2015,839,,171,230
5/13/2015,843,109,122,
5/13/2015,851,,98,
5/13/2015,852,,133,
5/13/2015,859,,221,
5/13/2015,866,161,70,
5/13/2015,870,160,75,107
5/13/2015,872,,17,33
5/13/2015,874,,164,230
5/13/2015,890,,,210
5/13/2015,897,,40,199
5/13/2015,898,102,,
5/13/2015,902,113,,
5/13/2015,918,,64,
5/13/2015,922,,20,180
5/13/2015,925,,,60
5/13/2015,935,,79,
5/13/2015,943,,83,
5/13/2015,964,,105,
5/13/2015,969,,,245
5/13/2015,97,,52,160
5/13/2015,970,,114,
5/13/2015,973,,75,
5/13/2015,978,,,76
5/13/2015,979,,,230
5/13/2015,982,,,22
5/13/2015,995,,36,
5/14/2015,1004,,,171
5/14/2015,1007,,44,213
5/14/2015,1009,,24,253
5/14/2015,1023,,20,183
5/14/2015,1025,,259,229
5/14/2015,1027,,32,217
5/14/2015,1030,,20,216
5/14/2015,1052,,,90
5/14/2015,1058,,85,152
5/14/2015,1059,,,228
5/14/2015,1060,,152,
5/14/2015,1063,,78,147
5/14/2015,1064,,55,190
5/14/2015,107,,,171
5/14/2015,1075,,90,
5/14/2015,1080,,32,
5/14/2015,1082,82,,
5/14/2015,1086,,,251
5/14/2015,109,,31,213
5/14/2015,1102,,31,321
5/14/2015,1106,,,229
5/14/2015,1121,,28,
5/14/2015,1122,,28,252
5/14/2015,1124,,55,140
5/14/2015,1131,,74,220
5/14/2015,1133,,63,140
5/14/2015,1134,128,55,194
5/14/2015,1147,,44,155
5/14/2015,1148,,78,
5/14/2015,1162,,,164
5/14/2015,1167,,28,
5/14/2015,1196,,36,209
5/14/2015,1200,,,194
5/14/2015,1211,,,82
5/14/2015,1215,,24,
5/14/2015,1217,,,209
5/14/2015,1221,,,102
5/14/2015,1249,,55,
5/14/2015,1258,,128,163
5/14/2015,1259,,,47
5/14/2015,1268,,124,186
5/14/2015,1270,,166,225
5/14/2015,1275,,24,182
5/14/2015,1276,,,248
5/14/2015,1277,,,17
5/14/2015,1280,106,85,
5/14/2015,1283,59,39,
5/14/2015,1284,,,194
5/14/2015,1293,,,47
5/14/2015,13,104,44,144
5/14/2015,1300,,36,221
5/14/2015,1301,,51,
5/14/2015,1304,112,283,
5/14/2015,1309,,,205
5/14/2015,1312,174,82,
5/14/2015,1316,163,74,
5/14/2015,1334,,67,
5/14/2015,1335,,,63
5/14/2015,1352,,,51
5/14/2015,1368,110,,
5/14/2015,1380,105,24,
5/14/2015,1381,,35,259
5/14/2015,1384,,,182
5/14/2015,1386,,71,
5/14/2015,1388,57,17,213
5/14/2015,1390,,43,213
5/14/2015,1396,,,209
5/14/2015,1397,,,186
5/14/2015,1399,,28,
5/14/2015,1407,59,101,248
5/14/2015,1411,96,,
5/14/2015,1420,,69,148
5/14/2015,1422,,,503
5/14/2015,1432,,20,209
5/14/2015,1437,,85,213
5/14/2015,1441,,,206
5/14/2015,1445,124,43,
5/14/2015,1449,,31,210
5/14/2015,1461,,,40
5/14/2015,1465,71,66,
5/14/2015,1478,,,148
5/14/2015,1484,,,171
5/14/2015,1485,,,71
5/14/2015,1492,,113,
5/14/2015,1493,,,275
5/14/2015,1501,,50,
5/14/2015,1503,,77,
5/14/2015,1507,,66,
5/14/2015,1511,,,232
5/14/2015,1513,164,116,151
5/14/2015,1522,409,,
5/14/2015,1526,553,,
5/14/2015,1529,285,86,156
5/14/2015,1532,,43,159
5/14/2015,1539,,36,178
5/14/2015,1548,,55,
5/14/2015,1551,,155,151
5/14/2015,1554,86,228,240
5/14/2015,1557,,78,
5/14/2015,1560,,66,
5/14/2015,157,108,86,
5/14/2015,1572,,105,194
5/14/2015,1573,,,186
5/14/2015,1576,,128,
5/14/2015,1579,,74,148
5/14/2015,1580,,93,167
5/14/2015,1596,,,213
5/14/2015,1600,,260,568
5/14/2015,1607,,94,144
5/14/2015,1611,,116,
5/14/2015,1613,311,70,
5/14/2015,1624,,40,209
5/14/2015,1630,,77,
5/14/2015,1632,,97,155
5/14/2015,1638,148,31,
5/14/2015,1658,,43,185
5/14/2015,1660,,77,
5/14/2015,1671,,,86
5/14/2015,1674,,105,220
5/14/2015,170,,85,144
5/14/2015,1711,151,94,221
5/14/2015,1716,,,286
5/14/2015,1719,,39,
5/14/2015,1724,,,217
5/14/2015,1729,,,28
5/14/2015,173,,20,213
5/14/2015,1743,,190,
5/14/2015,1744,,28,
5/14/2015,1749,,112,279
5/14/2015,1751,364,,
5/14/2015,1758,,24,97
5/14/2015,1760,98,51,
5/14/2015,1770,,,28
5/14/2015,1783,99,509,
5/14/2015,1789,52,,
5/14/2015,1793,58,82,
5/14/2015,1798,278,75,213
5/14/2015,1801,60,43,255
5/14/2015,1804,,71,263
5/14/2015,181,113,82,
5/14/2015,1822,,182,
5/14/2015,1825,118,35,151
5/14/2015,1834,164,,
5/14/2015,1836,,,152
5/14/2015,1849,124,63,163
5/14/2015,1852,,39,
5/14/2015,1857,,,174
5/14/2015,1887,,32,
5/14/2015,189,118,132,
5/14/2015,1896,,202,209
5/14/2015,1900,,36,209
5/14/2015,1912,,136,217
5/14/2015,1922,,,171
5/14/2015,1925,,47,221
5/14/2015,1926,,128,205
5/14/2015,1930,60,,
5/14/2015,1939,,256,
5/14/2015,194,112,28,148
5/14/2015,1946,118,27,
5/14/2015,1947,70,36,
5/14/2015,1969,,89,
5/14/2015,197,90,32,
5/14/2015,1975,,,58
5/14/2015,1980,,55,
5/14/2015,1992,,74,229
5/14/2015,2012,,52,144
5/14/2015,2026,,139,210
5/14/2015,2033,,17,147
5/14/2015,2037,233,186,
5/14/2015,2046,,,17
5/14/2015,2057,,,198
5/14/2015,2061,,,36
5/14/2015,2062,,198,221
5/14/2015,2063,,,86
5/14/2015,2081,,,182
5/14/2015,2088,240,271,
5/14/2015,209,,28,
5/14/2015,2108,96,63,144
5/14/2015,2112,,116,
5/14/2015,2114,,63,155
5/14/2015,2130,89,43,144
5/14/2015,2139,,,225
5/14/2015,2147,,28,214
5/14/2015,2150,101,148,178
5/14/2015,2154,,186,240
5/14/2015,2155,93,,
5/14/2015,2165,,93,
5/14/2015,2168,116,132,206
5/14/2015,217,105,59,201
5/14/2015,2182,,63,178
5/14/2015,2191,,86,
5/14/2015,2192,,510,205
5/14/2015,2194,,105,221
5/14/2015,2196,,101,202
5/14/2015,2203,,,24
5/14/2015,2214,,135,213
5/14/2015,2234,69,55,
5/14/2015,226,,86,144
5/14/2015,2265,128,97,148
5/14/2015,227,,197,217
5/14/2015,2284,,43,
5/14/2015,2288,117,27,152
5/14/2015,2290,226,62,
5/14/2015,2294,,147,139
5/14/2015,2299,,,147
5/14/2015,2307,313,32,144
5/14/2015,2308,,,252
5/14/2015,2329,121,101,171
5/14/2015,2331,,179,217
5/14/2015,2333,,,163
5/14/2015,2337,,67,260
5/14/2015,2346,136,101,175
5/14/2015,2349,140,120,
5/14/2015,2352,109,,
5/14/2015,2354,,43,
5/14/2015,2362,,117,205
5/14/2015,2363,120,112,
5/14/2015,2367,50,31,141
5/14/2015,2369,,344,
5/14/2015,237,175,70,221
5/14/2015,2387,,32,140
5/14/2015,239,225,213,240
5/14/2015,2398,,102,
5/14/2015,240,,24,209
5/14/2015,2404,77,71,
5/14/2015,2409,,144,
5/14/2015,2424,,,17
5/14/2015,2426,174,47,
5/14/2015,2428,,,20
5/14/2015,2430,67,147,213
5/14/2015,2431,64,,
5/14/2015,2444,,,228
5/14/2015,2445,,63,144
5/14/2015,2447,,74,210
5/14/2015,2466,,105,
5/14/2015,2467,,24,
5/14/2015,2468,,32,
5/14/2015,2472,,32,
5/14/2015,2479,,128,
5/14/2015,2497,,36,163
5/14/2015,25,105,70,228
5/14/2015,2506,,,263
5/14/2015,2510,,105,
5/14/2015,252,73,20,148
5/14/2015,2526,98,28,
5/14/2015,2540,,170,229
5/14/2015,255,58,,
5/14/2015,2560,66,105,225
5/14/2015,2563,,182,
5/14/2015,2579,,,163
5/14/2015,2580,,89,217
5/14/2015,2592,,,58
5/14/2015,2594,,82,
5/14/2015,2600,108,,
